foundation_slug,program_slug,award_year,recipient_name,recipient_type,project_title,project_description,amount,currency,source_url,discipline,confidence,needs_review,review_reason,scan_metadata
karjalan-kulttuurirahasto,general,2024,Pohjantähti Elokuva Oy,organization,Dokumenttielokuva Pähkinäsaaren rauhan raja,,15000,EUR,https://www.karjalankulttuurirahasto.fi/wp-content/uploads/2024/12/Myonnetyt-apurahat-2024.pdf#page=1,,0.9,False,,"{""source_quote"": ""| 2024060 | Pohjantähti Elokuva Oy | Dokumenttielokuva Pähkinäsaaren rauhan raja | 15 000 € |"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Karjalan Kulttuurirahasto"", ""recipient_raw"": ""Pohjantähti Elokuva Oy"", ""amount_raw"": ""15 000 €"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""000"", ""run_id"": ""karjalan-kulttuurirahasto""}"
karjalan-kulttuurirahasto,general,2024,Pukki Leena,individual,Luumäen kuvatäkkien kuvioihin pohjautuvien seinämaalausten toteuttamiseen Jurvalaan Luumäelle. Seinämaalaukset toteutetaan yhdessä Kangasvarren koulun oppilaiden kanssa.,,2700,EUR,https://www.karjalankulttuurirahasto.fi/wp-content/uploads/2024/12/Myonnetyt-apurahat-2024.pdf#page=2,,0.85,False,,"{""source_quote"": ""| 2024132 | Pukki Leena | Luumäen kuvatäkkien kuvioihin pohjautuvien seinämaalausten toteuttamiseen Jurvalaan; Luumäelle. Seinämaalaukset toteutetaan yhdessä Kangasvarren koulun oppilaiden kanssa. | 2 700 € |"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Karjalan Kulttuurirahasto"", ""recipient_raw"": ""Pukki Leena"", ""amount_raw"": ""2 700 €"", ""agent_confidence"": 0.85, ""rule_score"": 1.0, ""notes"": ""Semicolon before 'Luumäelle' is a line-break artifact; joined into one continuous title."", ""chunk_id"": ""001"", ""run_id"": ""karjalan-kulttuurirahasto""}"
karjalan-kulttuurirahasto,general,2024,Ruokolahden taideyhdistys ry,organization,Kuvataiteen kesäkurssit koululaisille,,2100,EUR,https://www.karjalankulttuurirahasto.fi/wp-content/uploads/2024/12/Myonnetyt-apurahat-2024.pdf#page=1,,0.9,False,,"{""source_quote"": ""| 2024058 | Ruokolahden taideyhdistys ry | Kuvataiteen kesäkurssit koululaisille | 2 100 € |"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Karjalan Kulttuurirahasto"", ""recipient_raw"": ""Ruokolahden taideyhdistys ry"", ""amount_raw"": ""2 100 €"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""000"", ""run_id"": ""karjalan-kulttuurirahasto""}"
karjalan-kulttuurirahasto,general,2024,Rääkkylä Folk ry,organization,Karjalat kohtaavat,,3000,EUR,https://www.karjalankulttuurirahasto.fi/wp-content/uploads/2024/12/Myonnetyt-apurahat-2024.pdf#page=3,,0.95,False,,"{""source_quote"": ""| 2024147 | Rääkkylä Folk ry | Karjalat kohtaavat | 3 000 € |"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Karjalan Kulttuurirahasto"", ""recipient_raw"": ""Rääkkylä Folk ry"", ""amount_raw"": ""3 000 €"", ""agent_confidence"": 0.95, ""rule_score"": 1.0, ""chunk_id"": ""002"", ""run_id"": ""karjalan-kulttuurirahasto""}"
karjalan-kulttuurirahasto,general,2024,Saimaan Nuorisoseurat ry,organization,Kalenat 2025 -kansantanssifestivaalin järjestäminen,,8000,EUR,https://www.karjalankulttuurirahasto.fi/wp-content/uploads/2024/12/Myonnetyt-apurahat-2024.pdf#page=2,,0.95,False,,"{""source_quote"": ""| 2024110 | Saimaan Nuorisoseurat ry | Kalenat 2025 -kansantanssifestivaalin järjestäminen | 8 000 € |"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Karjalan Kulttuurirahasto"", ""recipient_raw"": ""Saimaan Nuorisoseurat ry"", ""amount_raw"": ""8 000 €"", ""agent_confidence"": 0.95, ""rule_score"": 1.0, ""chunk_id"": ""001"", ""run_id"": ""karjalan-kulttuurirahasto""}"
karjalan-kulttuurirahasto,general,2024,Saimaan tiimiyrittäjäakatemia ry,organization,Digikaappaus 2024,,5000,EUR,https://www.karjalankulttuurirahasto.fi/wp-content/uploads/2024/12/Myonnetyt-apurahat-2024.pdf#page=2,,0.95,False,,"{""source_quote"": ""| 2024083 | Saimaan tiimiyrittäjäakatemia ry | Digikaappaus 2024 | 5 000 € |"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Karjalan Kulttuurirahasto"", ""recipient_raw"": ""Saimaan tiimiyrittäjäakatemia ry"", ""amount_raw"": ""5 000 €"", ""agent_confidence"": 0.95, ""rule_score"": 1.0, ""chunk_id"": ""001"", ""run_id"": ""karjalan-kulttuurirahasto""}"
karjalan-kulttuurirahasto,general,2024,Seiskarinkoirakerho ry,organization,Seiskarinkoirarekisterin digitointi,,2000,EUR,https://www.karjalankulttuurirahasto.fi/wp-content/uploads/2024/12/Myonnetyt-apurahat-2024.pdf#page=1,,0.9,False,,"{""source_quote"": ""| 2024049 | Seiskarinkoirakerho ry | Seiskarinkoirarekisterin digitointi | 2 000 € |"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Karjalan Kulttuurirahasto"", ""recipient_raw"": ""Seiskarinkoirakerho ry"", ""amount_raw"": ""2 000 €"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""000"", ""run_id"": ""karjalan-kulttuurirahasto""}"
karjalan-kulttuurirahasto,general,2024,Sulasolin Etelä-Karjalan piiri ry,organization,Sulasolin Etelä-Karjalan piirin yhteiskonsertti Imatralla syksyllä 2024,,1100,EUR,https://www.karjalankulttuurirahasto.fi/wp-content/uploads/2024/12/Myonnetyt-apurahat-2024.pdf#page=2,,0.95,False,,"{""source_quote"": ""| 2024106 | Sulasolin Etelä-Karjalan piiri ry | Sulasolin Etelä-Karjalan piirin yhteiskonsertti Imatralla syksyllä 2024 | 1 100 € |"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Karjalan Kulttuurirahasto"", ""recipient_raw"": ""Sulasolin Etelä-Karjalan piiri ry"", ""amount_raw"": ""1 100 €"", ""agent_confidence"": 0.95, ""rule_score"": 1.0, ""chunk_id"": ""001"", ""run_id"": ""karjalan-kulttuurirahasto""}"
karjalan-kulttuurirahasto,general,2024,Sulasolin Etelä-Karjalan piiri ry,organization,Sulasolin Etelä-Karjalan piirin vuoden 2025 yhteislaulutilaisuudet Lappeenrannassa ja Imatralla,,1300,EUR,https://www.karjalankulttuurirahasto.fi/wp-content/uploads/2024/12/Myonnetyt-apurahat-2024.pdf#page=3,,0.85,False,,"{""source_quote"": ""| 2024139 | Sulasolin Etelä-Karjalan piiri ry | Sulasolin Etelä-Karjalan piirin vuoden 2025 yhteislaulutilaisuudet Lappeenrannassa ja; Imatralla | 1 300 € |"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Karjalan Kulttuurirahasto"", ""recipient_raw"": ""Sulasolin Etelä-Karjalan piiri ry"", ""amount_raw"": ""1 300 €"", ""agent_confidence"": 0.85, ""rule_score"": 1.0, ""notes"": ""Title contains a mid-word ';' that appears to be a PDF line break; removed it to read 'Lappeenrannassa ja Imatralla'."", ""chunk_id"": ""002"", ""run_id"": ""karjalan-kulttuurirahasto""}"
karjalan-kulttuurirahasto,general,2024,"Syrjänen Petri, Lammi Mari",group,Koeaika-elokuvan valmistus,,4000,EUR,https://www.karjalankulttuurirahasto.fi/wp-content/uploads/2024/12/Myonnetyt-apurahat-2024.pdf#page=1,,0.85,False,,"{""source_quote"": ""| 2024061 | Syrjänen Petri; Lammi Mari | Koeaika-elokuvan valmistus | 4 000 € |"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Karjalan Kulttuurirahasto"", ""recipient_raw"": ""Syrjänen Petri; Lammi Mari"", ""amount_raw"": ""4 000 €"", ""agent_confidence"": 0.85, ""rule_score"": 1.0, ""notes"": ""The ';' in the Hakija cell marks a line break between two named recipients, joined with a comma per convention"", ""chunk_id"": ""000"", ""run_id"": ""karjalan-kulttuurirahasto""}"
karjalan-kulttuurirahasto,general,2024,TAIDEKESKUS ITÄ / Korutaideyhdistys,organization,TAIDEKESKUS ITÄ - tukea ammattitaiteilijoille ja kulttuuritarjontaa maakuntaan.,,3500,EUR,https://www.karjalankulttuurirahasto.fi/wp-content/uploads/2024/12/Myonnetyt-apurahat-2024.pdf#page=2,,0.9,False,,"{""source_quote"": ""| 2024125 | TAIDEKESKUS ITÄ / Korutaideyhdistys | TAIDEKESKUS ITÄ - tukea ammattitaiteilijoille ja kulttuuritarjontaa maakuntaan. | 3 500 € |"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Karjalan Kulttuurirahasto"", ""recipient_raw"": ""TAIDEKESKUS ITÄ / Korutaideyhdistys"", ""amount_raw"": ""3 500 €"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""001"", ""run_id"": ""karjalan-kulttuurirahasto""}"
karjalan-kulttuurirahasto,general,2024,Tikka Katja,individual,Tarkastusoikeus siirtokarjalaisten kohtaloissa,,22000,EUR,https://www.karjalankulttuurirahasto.fi/wp-content/uploads/2024/12/Myonnetyt-apurahat-2024.pdf#page=1,,0.9,False,,"{""source_quote"": ""| 2024050 | Tikka Katja | Tarkastusoikeus siirtokarjalaisten kohtaloissa | 22 000 € |"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Karjalan Kulttuurirahasto"", ""recipient_raw"": ""Tikka Katja"", ""amount_raw"": ""22 000 €"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""000"", ""run_id"": ""karjalan-kulttuurirahasto""}"
karjalan-kulttuurirahasto,general,2024,VATANEN SANNA,individual,"Pokramoita, vironvöitä - kudo pirtanauhoja",,5000,EUR,https://www.karjalankulttuurirahasto.fi/wp-content/uploads/2024/12/Myonnetyt-apurahat-2024.pdf#page=1,,0.9,False,,"{""source_quote"": ""| 2024032 | VATANEN SANNA | Pokramoita, vironvöitä - kudo pirtanauhoja | 5 000 € |"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Karjalan Kulttuurirahasto"", ""recipient_raw"": ""VATANEN SANNA"", ""amount_raw"": ""5 000 €"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""000"", ""run_id"": ""karjalan-kulttuurirahasto""}"
karjalan-kulttuurirahasto,general,2024,Virta-opisto/musiikkiopisto,organization,Etelä-Karjalan kansanmusiikki 2024,,4000,EUR,https://www.karjalankulttuurirahasto.fi/wp-content/uploads/2024/12/Myonnetyt-apurahat-2024.pdf#page=1,,0.9,False,,"{""source_quote"": ""| 2024008 | Virta-opisto/musiikkiopisto | Etelä-Karjalan kansanmusiikki 2024 | 4 000 € |"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Karjalan Kulttuurirahasto"", ""recipient_raw"": ""Virta-opisto/musiikkiopisto"", ""amount_raw"": ""4 000 €"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""000"", ""run_id"": ""karjalan-kulttuurirahasto""}"
karjalan-kulttuurirahasto,general,2024,Wene-WiOL,organization,Wene-WiOLin eli Wiipurilaisen Osakunnan Laulajien kirkkovenekuoron kesäkiertue vuonna 2024,,1000,EUR,https://www.karjalankulttuurirahasto.fi/wp-content/uploads/2024/12/Myonnetyt-apurahat-2024.pdf#page=1,,0.8,False,,"{""source_quote"": ""| 2024046 | Wene-WiOL | Wene-WiOLin eli Wiipurilaisen Osakunnan Laulajien kirkkovenekuoron kesäkiertue vuonna; 2024 | 1 000 € |"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Karjalan Kulttuurirahasto"", ""recipient_raw"": ""Wene-WiOL"", ""amount_raw"": ""1 000 €"", ""agent_confidence"": 0.8, ""rule_score"": 1.0, ""notes"": ""project_title reconstructed by joining the '; ' line-break split of 'vuonna' and '2024' in the Otsikko cell"", ""chunk_id"": ""000"", ""run_id"": ""karjalan-kulttuurirahasto""}"
karjalan-kulttuurirahasto,general,2024,Wiipurilainen Osakunta,organization,Wiipurilaisen Osakunnan vuosijuhla ja vuosijuhlaviikko 2025,,2000,EUR,https://www.karjalankulttuurirahasto.fi/wp-content/uploads/2024/12/Myonnetyt-apurahat-2024.pdf#page=3,,0.95,False,,"{""source_quote"": ""| 2024133 | Wiipurilainen Osakunta | Wiipurilaisen Osakunnan vuosijuhla ja vuosijuhlaviikko 2025 | 2 000 € |"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Karjalan Kulttuurirahasto"", ""recipient_raw"": ""Wiipurilainen Osakunta"", ""amount_raw"": ""2 000 €"", ""agent_confidence"": 0.95, ""rule_score"": 1.0, ""chunk_id"": ""002"", ""run_id"": ""karjalan-kulttuurirahasto""}"
karjalan-kulttuurirahasto,general,2024,i dolci ry,organization,Jousikvartetto,,2000,EUR,https://www.karjalankulttuurirahasto.fi/wp-content/uploads/2024/12/Myonnetyt-apurahat-2024.pdf#page=2,,0.95,False,,"{""source_quote"": ""| 2024074 | i dolci ry | Jousikvartetto | 2 000 € |"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Karjalan Kulttuurirahasto"", ""recipient_raw"": ""i dolci ry"", ""amount_raw"": ""2 000 €"", ""agent_confidence"": 0.95, ""rule_score"": 1.0, ""chunk_id"": ""001"", ""run_id"": ""karjalan-kulttuurirahasto""}"
hubersaatio,general,2026,2nd Generation Lynx Larynx,group,2nd Generation Lynx Larynx – urpremiär på 2G Festival,"2nd Generation Lynx Larynx är ett musikprojekt på svenska, finska och engelska, material skrivet av Jarkko Martikainen och Love Antell, stråkarrangemang av Lara Poe. Albumet ges ut april 2026, premiär på scen i Uleåborg maj 2026, 2G Festival, som en del av kulturhuvudstadsåret Oulu2026.",3500,EUR,https://www.hubersaatio.fi/myonnetyt-apurahat/,musik,0.8,False,,"{""source_quote"": ""**2nd Generation Lynx Larynx** – € 3.500 – musik"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Samuel Huberin taidesäätiö"", ""recipient_raw"": ""2nd Generation Lynx Larynx"", ""amount_raw"": ""€ 3.500"", ""agent_confidence"": 0.8, ""rule_score"": 1.0, ""notes"": ""Recipient appears to be a band/project name; classified as group though it could be treated as organization."", ""chunk_id"": ""003"", ""run_id"": ""hubersaatio"", ""purpose"": ""För att genomföra och täcka kostnader för festivalkonserten i maj 2026. Resor, övning, stråkar, musikerarvode samt presentation av dokumentärfilm.""}"
hubersaatio,general,2026,Aapo & Sirje,group,Chainsaw Princess X The Fear of Going Bald,"“Chainsaw Princess X The Fear of Going Bald” on nykysirkusteos, joka muodostuu kahdesta toisiinsa liittyvästä 30 minuutin soolosta diptyykkinä. Tämä sirkustaiteessa harvinainen muoto mahdollistaa kahden eri äänen rinnakkaiselon; Aapo työskentelee cyr-renkaan kanssa ja Sirje vanteiden parissa. Projekti pohtii kahta hyvin henkilökohtaista ja erilaista kokemustamme sukupuolesta sirkustaiteessa.",3500,EUR,https://www.hubersaatio.fi/myonnetyt-apurahat/,sirkus,0.95,False,,"{""source_quote"": ""**Aapo & Sirje** – € 3.500 – sirkus"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Samuel Huberin taidesäätiö"", ""recipient_raw"": ""Aapo & Sirje"", ""amount_raw"": ""€ 3.500"", ""agent_confidence"": 0.95, ""rule_score"": 1.0, ""chunk_id"": ""005"", ""run_id"": ""hubersaatio"", ""purpose"": ""Äänitaiteilijan työskentelyyn ja materiaalihankintoihin (pukusuunnittelu, vanteet, markkinointi). Apuraha mahdollistaa teoksen äänimaailman kehittämisen, sirkusvälineiden kanssa tutkimisen, puvustuksen kehittämisen sekä markkinointimateriaalien valmistamisen.""}"
hubersaatio,general,2026,Aava-Fjärd ry,organization,Aava-festivaali 2026: ”Audiovisuaalista”-avajaiskonsertti,"Audiovisuaalisiin teoksiin keskittyvä konsertti tapahtuu Houtskarin Saaristokoulussa ja toimii samalla festivaalin avauskonserttina. Ohjelma sisältää Gina Gilliesin ”Pale Blue Dot”-teoksen käyrätorvelle, videolle ja elektroniselle äänelle, jota seuraa työryhmä Supponen-Suosalo-Hakosalon ”SYKLIT” – remixattu versio elektroakustis-visuaalisesta Oraakkeli-teoksestaan (alun perin sävelletty lyömäsoittajalle, live-videolle sekä kuorolle).",3480,EUR,https://www.hubersaatio.fi/myonnetyt-apurahat/,"musiikki, esitystaide",0.95,False,,"{""source_quote"": ""**Aava-Fjärd ry** – €3.480 – musiikki, esitystaide"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Samuel Huberin taidesäätiö"", ""recipient_raw"": ""Aava-Fjärd ry"", ""amount_raw"": ""€3.480"", ""agent_confidence"": 0.95, ""rule_score"": 1.0, ""chunk_id"": ""003"", ""run_id"": ""hubersaatio"", ""purpose"": ""Huberin taidesäätiön tuella katetaan konsertin taiteilijoiden esiintymispalkkiot sekä matkakulut välillä Helsinki-Houtskari.""}"
hubersaatio,general,2026,Alsa Ojala ja Rasmus Östling,group,Konsertti-illan järjestäminen Helsingissä.,"Konsertti-illan järjestäminen Helsingissä. Olemme usean vuoden ajan järjestäneet konsertteja ja musiikkitapahtumia mm. Helsingissä, Turussa, Porissa ja Kemiönsaarella. Tuomme tapahtumaan kokeellisen musiikin artisteja, joiden esiintymisten järjestäminen kaupallisesti ei ole mahdollista. Tapahtumassa esiintyy kotimaisia ja kansainvälisiä musiikintekijöitä.",3500,EUR,https://www.hubersaatio.fi/myonnetyt-apurahat/,"musiikki, esitystaide",0.95,False,,"{""source_quote"": ""**Alsa Ojala ja Rasmus Östling** – € 3.500 – musiikki, esitystaide"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Samuel Huberin taidesäätiö"", ""recipient_raw"": ""Alsa Ojala ja Rasmus Östling"", ""amount_raw"": ""€ 3.500"", ""agent_confidence"": 0.95, ""rule_score"": 1.0, ""chunk_id"": ""003"", ""run_id"": ""hubersaatio"", ""purpose"": ""Apuraha kattaa tapahtuman järjestämiseen liittyvät kulut, joista tärkeimpiä ovat esiintymispalkkiot sekä matka- ja majoituskulut. Maksamme kaikille esiintyjille esiintymispalkkiot ja tavoitteenamme on maksaa kaikille reilu korvaus.""}"
hubersaatio,general,2026,Arda Salaniemi,individual,Istanbul Helsinki 1952,"Näytelmä Istanbul Helsinki 1952 (työnimi) sijoittuu Turkkiin 1920–1950-luvuille. Näytelmässä seurataan perhedynamiikkaa, joka on ajaton. Konservatiivisen perheen poika on runomielinen painija. Näytelmä kysyy, mitä ihmiselle jää, kun hänen unelmansa kuolee? Näytelmä operoi näyttämöllä live-musiikin sekä maagisen realismin avuin. Lyhtypylväät ilkkuvat, painimatosta nousee entisaikojen henkiä.",2000,EUR,https://www.hubersaatio.fi/myonnetyt-apurahat/,"teatteri, musiikki, esitystaide",0.95,False,,"{""source_quote"": ""**Arda Salaniemi** – € 2.000 – teatteri, musiikki, esitystaide"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Samuel Huberin taidesäätiö"", ""recipient_raw"": ""Arda Salaniemi"", ""amount_raw"": ""€ 2.000"", ""agent_confidence"": 0.95, ""rule_score"": 1.0, ""chunk_id"": ""007"", ""run_id"": ""hubersaatio"", ""purpose"": ""Hakija kirjoittaa näytelmää Istanbul Helsinki 1952 (työnimi) vuosina 2026-2027. Apuraha kattaa vajaan kuukauden työskentelyn. Näytelmä perustuu hakijan aiemmin kirjoittamaan ja julkaisemattomaan proosakäsikirjoitukseen.""}"
hubersaatio,general,2026,Asbestos Art Space,organization,Asbestos Ars Festival V,"Asbestos Ars Festival V on viidettä kertaa järjestettävä uuden kokeellisen musiikin ja esitystaiteen festivaali, joka on tarkoitus toteuttaa Asbestos ry:n ylläpitämässä Asbestos Art Space -taidetilassa Helsingin Kruununhaassa 20.-23.8.2026. Nelipäiväinen ohjelma sisältää kokeellisen musiikin konsertteja sekä performanssiesityksiä.",1400,EUR,https://www.hubersaatio.fi/myonnetyt-apurahat/,"musiikki, esitystaide, tanssi",0.85,False,,"{""source_quote"": ""**Asbestos Art Space** – € 1.400 – musiikki, esitystaide, tanssi"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Samuel Huberin taidesäätiö"", ""recipient_raw"": ""Asbestos Art Space"", ""amount_raw"": ""€ 1.400"", ""agent_confidence"": 0.85, ""rule_score"": 1.0, ""notes"": ""Recipient type inferred as organization (an art space maintained by Asbestos ry); could also be a group/venue."", ""chunk_id"": ""003"", ""run_id"": ""hubersaatio"", ""purpose"": ""Haemme apurahaa taiteilijoiden esiintymispalkkioihin.""}"
hubersaatio,general,2026,Atte Elias Kantonen,individual,Residenssi Cité Internationale des Arts-residenssissä Pariisissa,"Olen hyväksytty residenssiin Cité Internationale des Arts-residenssissä Pariisiin kahdeksi kuukaudeksi kesällä 2026. Residenssin aikana sävellän INA/GRM:n tilaamaa monikanavateosta, luon elektro-akustisia, esityksellisiä etydeitä, sekä verkostoidun muiden residenssissä työskentelevien monialaisten taiteilijoiden kanssa.",1350,EUR,https://www.hubersaatio.fi/myonnetyt-apurahat/,musiikki,0.95,False,,"{""source_quote"": ""**Atte Elias Kantonen** – € 1.350 – musiikki"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Samuel Huberin taidesäätiö"", ""recipient_raw"": ""Atte Elias Kantonen"", ""amount_raw"": ""€ 1.350"", ""agent_confidence"": 0.95, ""rule_score"": 1.0, ""chunk_id"": ""003"", ""run_id"": ""hubersaatio"", ""purpose"": ""Haen apurahaa kattamaan kahden kuukauden residenssimaksut Cité Internationale des Arts-residenssissä Pariisissa. Residenssijaksoni on kahden kuukauden pituinen. Matkat Ranskaan kustantaa INA/GRM, jonka tilaaman monikanavasävellyksen esitän residenssin aikana kesäkuussa heidän Focus 2026-tapahtumassa""}"
hubersaatio,general,2026,Bullhead,group,Bullhead (työnimi),"Bullhead (työnimi) on kokeellinen lyhyt tanssielokuva, jossa pyörätuolia käyttävä tanssija Kadar Khristan ja queer tanssija Jussi Ulkuniemi kohtaavat tanssi-duetossa purkaen käsityksiä maskuliinisuudesta. Elokuvan ohjaajana ja kuvaajana toimii Anna Kekkonen, toisena ohjajana ja koreografina Georgina Goater.",3500,EUR,https://www.hubersaatio.fi/myonnetyt-apurahat/,"tanssi, esitystaide",0.95,False,,"{""source_quote"": ""**Bullhead** – € 3.500 – tanssi, esitystaide"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Samuel Huberin taidesäätiö"", ""recipient_raw"": ""Bullhead"", ""amount_raw"": ""€ 3.500"", ""agent_confidence"": 0.95, ""rule_score"": 1.0, ""chunk_id"": ""006"", ""run_id"": ""hubersaatio"", ""purpose"": ""Haemme työryhmänä apurahaa Bullhead tanssielokuvan kuvaus-vaiheen taiteelliseen työskentelyyn. Apurahaa hakevat ohjaaja ja kuvaaja Anna Kekkonen, ohjaaja ja koreografi Georgina Goater sekä tanssija Kadar Khristan.""}"
